"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 30 01:38:01 GMT 2024","Sun Jun 30 01:38:21 GMT 2024","19767","chromium","","Billing","","","TC_14_57_02 | Verify the ability to successfully downgrade subscription",""
"passed","Sun Jun 30 01:24:45 GMT 2024","Sun Jun 30 01:25:32 GMT 2024","47091","chromium","","Sign Document","","","TC_04_10_01 | Verify sign document as myself","Objective: To verify sign document as myself"
"passed","Sun Jun 30 01:19:47 GMT 2024","Sun Jun 30 01:19:48 GMT 2024","1755","chromium","","Authorization","","","TC_02_05_01 | Verify successful login and the user directed to the sign page","Objective: To verify the process of logging a user into their account."
"passed","Sun Jun 30 01:30:05 GMT 2024","Sun Jun 30 01:30:36 GMT 2024","31008","chromium","","Templates","","","TC_07_27_01 | Verify that user can create a template","Objective: To verify that the user can create a new template in the system successfully. This includes ensuring that all required fields are completed correctly, the template is saved, and it is accessible for future use."
"passed","Sun Jun 30 01:19:27 GMT 2024","Sun Jun 30 01:19:47 GMT 2024","19464","chromium","","Registration","","","TC_01_03_01 | Verify successful registration of Personal user with Annually subscription","To verify that a Personal user can successfully register."
"passed","Sun Jun 30 01:28:08 GMT 2024","Sun Jun 30 01:28:49 GMT 2024","41075","chromium","","DocumentsType","","","TC_05_16_01 | Verify that the user receives an email reminder to sign the document",""
"passed","Sun Jun 30 01:32:30 GMT 2024","Sun Jun 30 01:33:01 GMT 2024","31391","chromium","","Forms","","","TC_08_35_01 | Verify that user can duplicate form","Verify that user can duplicate form"
"passed","Sun Jun 30 01:23:36 GMT 2024","Sun Jun 30 01:24:45 GMT 2024","69473","chromium","","Sign Document","","","TC_04_14_01 | Verify adding users who can view the document","To verify the adding viewers / adding users who can view the document."
"passed","Sun Jun 30 01:38:21 GMT 2024","Sun Jun 30 01:38:35 GMT 2024","13935","chromium","","Billing","","","TC_14_56_01 | Verify successful upsell of users subscription Personal plan","Objective: Verify that free users can successfully upgrade their subscription plan.
"
"passed","Sun Jun 30 01:35:59 GMT 2024","Sun Jun 30 01:36:18 GMT 2024","18970","chromium","","API key","","","TC_12_48_01 | Copy API key created by the ""Create API"" button on the right.","To verify that user can copy API key created by the ""Create API"" button on the right."
"passed","Sun Jun 30 01:35:27 GMT 2024","Sun Jun 30 01:35:59 GMT 2024","31949","chromium","","Profile","","","TC_11_44_01 | Verify User can change email","Objective: To verify that the User can change a email."
"passed","Sun Jun 30 01:35:00 GMT 2024","Sun Jun 30 01:35:27 GMT 2024","26768","chromium","","Profile","","","TC_11_45_01 | Verify that User can change password","Objective: To verify that the User can change a password and login with a new password"
"passed","Sun Jun 30 01:23:07 GMT 2024","Sun Jun 30 01:23:36 GMT 2024","28856","chromium","","Sign Document","","","TC_04_11_02 | Verify custom signing order","To verify custom signing order"
"passed","Sun Jun 30 01:27:30 GMT 2024","Sun Jun 30 01:28:08 GMT 2024","38031","chromium","","DocumentsType","","","TC_05_18_01 | Verify moving a document to a folder","To verify the process of moving a document into a folder."
"skipped","Sun Jun 30 01:26:08 GMT 2024","Sun Jun 30 01:26:08 GMT 2024","1","chromium","","Sign Document","","","TC_04_13_01 | Verify the document's expiration",""
"passed","Sun Jun 30 01:19:07 GMT 2024","Sun Jun 30 01:19:27 GMT 2024","19887","chromium","","Registration","","","TC_01_03_01 | Verify successful registration of Personal user with Monthly subscription","To verify that a Personal user can successfully register."
"passed","Sun Jun 30 01:31:59 GMT 2024","Sun Jun 30 01:32:30 GMT 2024","30463","chromium","","Forms","","","TC_08_32_01 | Verify that user can create form","Verify that user can create form"
"passed","Sun Jun 30 01:18:30 GMT 2024","Sun Jun 30 01:18:51 GMT 2024","21267","chromium","","Registration","","","TC_01_01_01 | Verify successful registration of Trial user","To verify that a Trial user can successfully register."
"skipped","Sun Jun 30 01:29:29 GMT 2024","Sun Jun 30 01:29:29 GMT 2024","0","chromium","","Folders","","","TC_06_24_01 | Verify the business user can delete folder",""
"passed","Sun Jun 30 01:39:34 GMT 2024","Sun Jun 30 01:40:06 GMT 2024","32216","chromium","","","","","Verify that Email message received",""
"passed","Sun Jun 30 01:37:18 GMT 2024","Sun Jun 30 01:37:41 GMT 2024","22983","chromium","","API key","","","TC_12_49_01 | Purchase Titanium API plan","Objective: Verify that the user can successfully purchase an API plan"
