"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 04 19:35:55 GMT 2024","Thu Jul 04 19:36:41 GMT 2024","46260","chromium","","CreateDocument","","","TC_03_07_03 | Verify user can create document and send it for signature","Objective: To verify the process of creating and sending a document for signature."
"passed","Thu Jul 04 19:54:42 GMT 2024","Thu Jul 04 19:55:20 GMT 2024","38034","chromium","","Templates","","","TC_07_27_01 | Verify that user can create a template","Objective: To verify that the user can create a new template in the system successfully. This includes ensuring that all required fields are completed correctly, the template is saved, and it is accessible for future use."
"passed","Thu Jul 04 20:21:01 GMT 2024","Thu Jul 04 20:21:21 GMT 2024","20275","chromium","","Out of scope. Tests to maintain New User Creation.","","","Create Business User",""
"passed","Thu Jul 04 19:32:14 GMT 2024","Thu Jul 04 19:32:39 GMT 2024","25091","chromium","","Registration","","","TC_01_01_01 | Verify successful registration of Trial user","To verify that a Trial user can successfully register."
"passed","Thu Jul 04 19:57:32 GMT 2024","Thu Jul 04 19:58:20 GMT 2024","48120","chromium","","Templates","","","TC_07_29_01 | Verify that the user can delete the template","Objective: Verify that the user can successfully delete a template."
"passed","Thu Jul 04 20:16:37 GMT 2024","Thu Jul 04 20:16:59 GMT 2024","22303","chromium","","Settings: Edit signature","","","TC_13_53_01 | Verify that user can delete Signature.","Verify that user can delete our Signature."
"passed","Thu Jul 04 19:44:00 GMT 2024","Thu Jul 04 19:45:10 GMT 2024","70039","chromium","","Sign Document","","","TC_04_12_01 | Verify that signer can decline signature","Objective: To verify that signer can decline signature"
"passed","Thu Jul 04 20:14:18 GMT 2024","Thu Jul 04 20:14:40 GMT 2024","21593","chromium","","API key","","","TC_12_48_01 | Copy API key created by the ""Create API"" button on the right.","To verify that user can copy API key created by the ""Create API"" button on the right."
"passed","Thu Jul 04 19:56:00 GMT 2024","Thu Jul 04 19:56:52 GMT 2024","52075","chromium","","Templates","","","TC_07_28_01 | Verify that user can edit template","Objective: To verify that a user can successfully edit an existing template by changing its name, message, role, and associated document, and ensure that the changes are reflected in the user interface and confirmed by appropriate toast messages."
"passed","Thu Jul 04 20:18:01 GMT 2024","Thu Jul 04 20:18:18 GMT 2024","16311","chromium","","Billing","","","TC_14_56_01 | Verify successful upsell of users subscription Business plan","Objective: Verify that free users can successfully upgrade their subscription plan.
"
"passed","Thu Jul 04 20:09:23 GMT 2024","Thu Jul 04 20:09:53 GMT 2024","29293","chromium","","Profile","","","TC_11_46_03 | Verify user can enabling, disabling checkboxes","Objective: To verify that the User can enabling, disabling checkboxes"
"passed","Thu Jul 04 19:41:04 GMT 2024","Thu Jul 04 19:42:03 GMT 2024","58290","chromium","","Sign Document","","","TC_04_10_01 | Verify sign document as myself","Objective: To verify sign document as myself"
"passed","Thu Jul 04 20:19:09 GMT 2024","Thu Jul 04 20:19:33 GMT 2024","24411","chromium","","Billing","","","TC_14_57_01 | Verify that user can upgrade subscription (from Monthly to Annually)","Objective: Verify that a user can successfully upgrade their subscription from a monthly plan to an annual plan."
"passed","Thu Jul 04 20:04:43 GMT 2024","Thu Jul 04 20:05:30 GMT 2024","47101","chromium","","Team","","","TC_09_39_01 | Verify that Business User can upgrade a ""User"" team member to ""Admin""","Objective: To verify that Business User can upgrade a ""User"" team member to ""Admin"""
"passed","Thu Jul 04 19:58:20 GMT 2024","Thu Jul 04 19:58:51 GMT 2024","31448","chromium","","Forms","","","TC_08_32_01 | Verify that user can create form","Verify that user can create form"
"passed","Thu Jul 04 19:32:57 GMT 2024","Thu Jul 04 19:33:18 GMT 2024","21432","chromium","","Registration","","","TC_01_03_01 | Verify successful registration of Personal user with Monthly subscription","To verify that a Personal user can successfully register."
"passed","Thu Jul 04 19:38:14 GMT 2024","Thu Jul 04 19:39:00 GMT 2024","46298","chromium","","CreateDocument","","","TC_03_07_04 | Verify that user can sign a document themselves with existed signature","Objective: To verify the process of creating and signing a document with an existing signature"
"passed","Thu Jul 04 20:08:27 GMT 2024","Thu Jul 04 20:08:50 GMT 2024","22167","chromium","","Profile","","","TC_11_47_01 | Verify that user can delete account","Objective: To verify that the User can delete account"
"passed","Thu Jul 04 19:43:28 GMT 2024","Thu Jul 04 19:44:00 GMT 2024","32184","chromium","","Sign Document","","","TC_04_11_02 | Verify custom signing order between others customers","To verify custom signing order between others customers"
"passed","Thu Jul 04 20:06:19 GMT 2024","Thu Jul 04 20:07:10 GMT 2024","50742","chromium","","Team","","","TC_09_40_01 | Verify that Business User can remove ""User"" teammate from Team","Objective: To verify that Business User can remove ""User"" teammate from Team"
"passed","Thu Jul 04 20:20:24 GMT 2024","Thu Jul 04 20:20:56 GMT 2024","31572","chromium","","","","","Verify that Email message received",""
"failed","Thu Jul 04 20:13:38 GMT 2024","Thu Jul 04 20:14:17 GMT 2024","39258","chromium","","Profile","","","TC_11_46_02 | Verify that user can change the date format to YYYY / DD / MM","Objective: To verify that a user can update the date format in their profile settings and the updated date format is applied when signing a document"
"passed","Thu Jul 04 19:48:17 GMT 2024","Thu Jul 04 19:49:01 GMT 2024","44108","chromium","","DocumentsType","","","TC_05_21_03 | Verify that document_status is  Draft","Objective: To verify that the document can be returned for editing."
"passed","Thu Jul 04 20:19:33 GMT 2024","Thu Jul 04 20:19:58 GMT 2024","24422","chromium","","Billing","","","TC_14_58_01 | Verify the ability to successfully cancel subscription","Objective: Verify that users can successfully cancel their subscription."
