"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 06 03:36:53 GMT 2024","Sat Jul 06 03:37:53 GMT 2024","60269","chromium","","CreateDocument","","","TC_03_07_01 | Sign a document - verify that user can sign a document themselves","Objective: To verify the process of creating and signing a document"
"passed","Sat Jul 06 03:59:35 GMT 2024","Sat Jul 06 04:03:15 GMT 2024","220203","chromium","","Sign Document","","","TC_04_14_01 | Verify adding users who can view the document","To verify the adding viewers / adding users who can view the document."
"passed","Sat Jul 06 03:36:28 GMT 2024","Sat Jul 06 03:36:49 GMT 2024","20670","chromium","","Registration","","","TC_01_03_01 | Verify successful registration of Personal user with Annually subscription","To verify that a Personal user can successfully register."
"passed","Sat Jul 06 03:40:43 GMT 2024","Sat Jul 06 03:41:29 GMT 2024","46113","chromium","","CreateDocument","","","TC_03_07_04 | Verify that user can sign a document themselves with existed signature","Objective: To verify the process of creating and signing a document with an existing signature"
"passed","Sat Jul 06 03:39:13 GMT 2024","Sat Jul 06 03:39:55 GMT 2024","41686","chromium","","CreateDocument","","","TC_03_07_02 | Verify that the user who uploaded the document and Other Signer can sign it","Objective: To verify the process of creating, signing, and sending a document to another signer."
"passed","Sat Jul 06 05:02:58 GMT 2024","Sat Jul 06 05:03:55 GMT 2024","57039","chromium","","DocumentsType","","","TC_05_20_01 | Verify that Business User can download a ""Completed"" document (API)","Objective: Verify that Business User can download a ""Completed"" document (API)"
"broken","Sat Jul 06 04:13:45 GMT 2024","Sat Jul 06 04:14:45 GMT 2024","60347","chromium","","Sign Document","","","TC_04_10_02 | Verify that the user who uploaded the document and other signer can sign it",""
"failed","Sat Jul 06 04:30:59 GMT 2024","Sat Jul 06 04:34:03 GMT 2024","183957","chromium","","Sign Document","","","TC_04_12_01 | Verify that signer can decline signature","Objective: To verify that signer can decline signature"
"passed","Sat Jul 06 03:37:53 GMT 2024","Sat Jul 06 03:38:33 GMT 2024","39830","chromium","","CreateDocument","","","TC_03_07_06 | Verify user can create, sign, and send a document to another signer","Objective: To verify the process of creating, signing, and sending a document to another signer."
"passed","Sat Jul 06 03:35:27 GMT 2024","Sat Jul 06 03:35:51 GMT 2024","23817","chromium","","Registration","","","TC_01_01_01 | Verify successful registration of Trial user","To verify that a Trial user can successfully register."
"passed","Sat Jul 06 04:05:19 GMT 2024","Sat Jul 06 04:09:21 GMT 2024","241974","chromium","","Sign Document","","","TC_04_10_01 | Verify sign document as myself","Objective: To verify sign document as myself"
"passed","Sat Jul 06 05:02:19 GMT 2024","Sat Jul 06 05:02:58 GMT 2024","38824","chromium","","DocumentsType","","","TC_05_19_01 | Verify that deleted document has been moved to the trash by using ACTIONS_options dropdown menu and then deleted permanently","To verify the process of moving the document to the trash and then deleting document permanently."
"passed","Sat Jul 06 03:52:09 GMT 2024","Sat Jul 06 03:53:41 GMT 2024","92644","chromium","","Sign Document","","","TC_04_11_01 | Verify custom signing order","To verify custom signing order"
"broken","Sat Jul 06 04:53:50 GMT 2024","Sat Jul 06 04:54:51 GMT 2024","60317","chromium","","DocumentsType","","","TC_05_16_01 | Verify the user receives an email reminder to sign the document",""
"passed","Sat Jul 06 05:03:55 GMT 2024","Sat Jul 06 05:04:15 GMT 2024","20151","chromium","","Folders","","","TC_06_22_01 | Verify the business user can create folder","Objective: To verify the user can create the folder"
"passed","Sat Jul 06 05:01:08 GMT 2024","Sat Jul 06 05:02:19 GMT 2024","70794","chromium","","DocumentsType","","","TC_05_17_01 | Share document","Objective: To verify that the document can be Share."
"passed","Sat Jul 06 04:23:58 GMT 2024","Sat Jul 06 04:25:46 GMT 2024","108093","chromium","","Sign Document","","","TC_04_11_02 | Verify custom signing order between others customers","To verify custom signing order between others customers"
"passed","Sat Jul 06 04:34:04 GMT 2024","Sat Jul 06 04:36:25 GMT 2024","141016","chromium","","Sign Document","","","TC_04_10_03 | Verify that the user who uploaded the document can send it to signer","Objective: To verify that the user who uploaded the document can send it for signer"
"broken","Sat Jul 06 04:50:45 GMT 2024","Sat Jul 06 04:51:46 GMT 2024","60306","chromium","","DocumentsType","","","TC_05_18_01 | Verify moving a document to a folder",""
"passed","Sat Jul 06 03:39:55 GMT 2024","Sat Jul 06 03:40:43 GMT 2024","47523","chromium","","CreateDocument","","","TC_03_07_05 | Verify that user can sign a document themselves with Initial","Objective: Verify that user can sign a document themselves with Initial"
"passed","Sat Jul 06 03:38:33 GMT 2024","Sat Jul 06 03:39:13 GMT 2024","40740","chromium","","CreateDocument","","","TC_03_07_03 | Verify user can create document and send it for signature","Objective: To verify the process of creating and sending a document for signature."
"failed","Sat Jul 06 04:44:06 GMT 2024","Sat Jul 06 04:46:42 GMT 2024","156221","chromium","","DocumentsType","","","TC_05_21_02 | Verify that button ""Revert to Draft"" is active","Objective: To verify that the document can be returned for editing."
"broken","Sat Jul 06 03:48:39 GMT 2024","Sat Jul 06 03:52:07 GMT 2024","208406","chromium","","CreateDocument","","","TC_03_08_01 | Verify that the user can send a template for signature","Objective: To verify the process of creating, signing, and sending a document using template."
"passed","Sat Jul 06 04:59:15 GMT 2024","Sat Jul 06 05:01:08 GMT 2024","113295","chromium","","DocumentsType","","","TC_05_21_03 | Verify that document_status is  Draft","Objective: To verify that the document can be returned for editing."
"passed","Sat Jul 06 04:18:59 GMT 2024","Sat Jul 06 04:22:56 GMT 2024","237843","chromium","","Sign Document","","","TC_04_13_01 | Verify the document's expiration date","Objective: Verify that changing the document status to ""expired""(database) updates the front-end display"
"passed","Sat Jul 06 04:36:25 GMT 2024","Sat Jul 06 04:37:55 GMT 2024","89067","chromium","","DocumentsType","","","TC_05_21_01 | Verify that button Edit&Resend is active","Objective: To verify that the document can be returned for editing."
"passed","Sat Jul 06 03:36:08 GMT 2024","Sat Jul 06 03:36:28 GMT 2024","20534","chromium","","Registration","","","TC_01_03_01 | Verify successful registration of Personal user with Monthly subscription","To verify that a Personal user can successfully register."
"passed","Sat Jul 06 03:36:49 GMT 2024","Sat Jul 06 03:36:53 GMT 2024","3713","chromium","","Authorization","","","TC_02_05_01 | Verify successful login and the user directed to the sign page","Objective: To verify the process of logging a user into their account."
"passed","Sat Jul 06 03:35:51 GMT 2024","Sat Jul 06 03:36:08 GMT 2024","16848","chromium","","Registration","","","TC_01_02_01 | Verify successful registration of Free user","To verify that a Free user can successfully register."
