"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 24 16:09:39 GMT 2024","Mon Jun 24 16:10:26 GMT 2024","46568","chromium","13SettingsEditSignature.spec.js","Settings: Edit signature","","","TC_13_51_01 | Verify that user can create Signature.",""
"passed","Mon Jun 24 16:04:06 GMT 2024","Mon Jun 24 16:04:50 GMT 2024","44387","chromium","01Registration.spec.js","Registration > Personal User registration","","","TC_01_03_01 | Verify successful Personal User registration with Annually subscription",""
"passed","Mon Jun 24 16:04:11 GMT 2024","Mon Jun 24 16:05:28 GMT 2024","76664","chromium","03CreateDocument.spec.js","CreateDocument","","","TC_03_07_01 | Sign a document - verify that user can sign a document themselves",""
"passed","Mon Jun 24 16:09:43 GMT 2024","Mon Jun 24 16:10:27 GMT 2024","44272","chromium","14Billing.spec.js","Billing","","","TC_14_57_02 | Verify the ability to successfully downgrade subscription",""
"passed","Mon Jun 24 16:07:54 GMT 2024","Mon Jun 24 16:08:45 GMT 2024","50274","chromium","06Folders.spec.js","Folders","","","TC_06_23_01 | Rename folder",""
"passed","Mon Jun 24 16:04:17 GMT 2024","Mon Jun 24 16:05:28 GMT 2024","70472","chromium","03CreateDocument.spec.js","CreateDocument","","","TC_03_07_06 | Verify that the user who uploaded the document and created a signature and Other Signer can sign it",""
"passed","Mon Jun 24 16:08:45 GMT 2024","Mon Jun 24 16:09:43 GMT 2024","58253","chromium","08Forms.spec.js","Sign Document","","","TC_08_32_01 | Verify that user can create form",""
"passed","Mon Jun 24 16:05:28 GMT 2024","Mon Jun 24 16:06:36 GMT 2024","68472","chromium","04SignDocument.spec.js","Sign Document","","","TC_04_14_01 | Verify adding users who can view the document",""
"passed","Mon Jun 24 16:09:15 GMT 2024","Mon Jun 24 16:09:57 GMT 2024","42331","chromium","12CreateAPIkey.spec.js","Create API key","","","TC_12_48_01_02 | Verify User can copy API key created by the ""Create API"" button in Table.",""
"passed","Mon Jun 24 16:10:25 GMT 2024","Mon Jun 24 16:11:46 GMT 2024","80616","chromium","14Billing.spec.js","Billing","","","TC_14_54_01 | Attach/delete payment card","Objective: To verify the functionality of attaching a payment card through the settings-billing section and deleting a payment card through the Billing Portal."
"passed","Mon Jun 24 16:06:22 GMT 2024","Mon Jun 24 16:07:01 GMT 2024","38409","chromium","06Folders.spec.js","Folders","","","TC_06_22_01 | Verify the business user can create folder",""
"passed","Mon Jun 24 16:10:26 GMT 2024","Mon Jun 24 16:10:47 GMT 2024","21671","chromium","gmailMethods.spec.js","","","","Verify that Email message received",""
"passed","Mon Jun 24 16:09:57 GMT 2024","Mon Jun 24 16:10:50 GMT 2024","52583","chromium","14Billing.spec.js","Billing > Upsell plan","","","TC_14_56_01 | Verify successful upsell of users subscription Business plan",""
"passed","Mon Jun 24 16:08:16 GMT 2024","Mon Jun 24 16:09:15 GMT 2024","58409","chromium","07Templates.spec.js","Templates","","","TC_07_27_01 | Verify that user can create a template",""
"passed","Mon Jun 24 16:07:16 GMT 2024","Mon Jun 24 16:08:53 GMT 2024","97259","chromium","05DocumentsTyped.spec.js","DocumentsType","","","TC_05_18_01 | Verify moving a document to a folder","To verify the process of moving a document into a folder."
"passed","Mon Jun 24 16:10:37 GMT 2024","Mon Jun 24 16:10:40 GMT 2024","3343","chromium","navigation.spec.js","","","","Navigate to login page",""
"passed","Mon Jun 24 16:05:29 GMT 2024","Mon Jun 24 16:06:41 GMT 2024","71871","chromium","05DocumentsTyped.spec.js","DocumentsType","","","TC_05_21_01 | Verify that button ""Edit&Resend"" is active",""
"passed","Mon Jun 24 16:04:50 GMT 2024","Mon Jun 24 16:06:12 GMT 2024","81756","chromium","03CreateDocument.spec.js","CreateDocument","","","TC_03_07_05 | Verify that user can sign a document themselves with Initial",""
"passed","Mon Jun 24 16:03:24 GMT 2024","Mon Jun 24 16:04:06 GMT 2024","41185","chromium","01Registration.spec.js","Registration > Personal User registration","","","TC_01_03_01 | Verify successful Personal User registration with Monthly subscription",""
