"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 24 18:54:07 GMT 2024","Mon Jun 24 18:55:00 GMT 2024","52708","chromium","","Billing","","","TC_14_54_01 | Attach/delete payment card","Objective: To verify the functionality of attaching a payment card through the settings-billing section and deleting a payment card through the Billing Portal."
"passed","Mon Jun 24 18:51:53 GMT 2024","Mon Jun 24 18:52:17 GMT 2024","24025","chromium","","Folders","","","TC_06_22_01 | Verify the business user can create folder",""
"passed","Mon Jun 24 18:50:02 GMT 2024","Mon Jun 24 18:50:30 GMT 2024","27875","chromium","","Registration","","","TC_01_02_02 | Verify that Free user redirects to the SignPage after confirmation of the registration",""
"passed","Mon Jun 24 18:53:15 GMT 2024","Mon Jun 24 18:53:39 GMT 2024","24175","chromium","","Create API key","","","TC_12_48_01_01 | Verify User can copy API key created by the ""Create API"" button on the right.",""
"passed","Mon Jun 24 18:51:05 GMT 2024","Mon Jun 24 18:51:38 GMT 2024","32526","chromium","","Sign Document","","","TC_04_11_02 | Verify custom signing order",""
"passed","Mon Jun 24 18:51:25 GMT 2024","Mon Jun 24 18:52:14 GMT 2024","48373","chromium","","DocumentsType","","","TC_05_21_01 | Verify that button ""Edit&Resend"" is active",""
"passed","Mon Jun 24 18:52:23 GMT 2024","Mon Jun 24 18:53:15 GMT 2024","52287","chromium","","Templates","","","TC_07_27_01 | Verify that user can create a template",""
"passed","Mon Jun 24 18:52:17 GMT 2024","Mon Jun 24 18:53:01 GMT 2024","43231","chromium","","Folders","","","TC_06_23_01 | Rename folder",""
"passed","Mon Jun 24 18:51:10 GMT 2024","Mon Jun 24 18:51:53 GMT 2024","43406","chromium","","Sign Document","","","TC_04_14_01 | Verify adding users who can view the document",""
"passed","Mon Jun 24 18:50:10 GMT 2024","Mon Jun 24 18:51:10 GMT 2024","59961","chromium","","CreateDocument","","","TC_03_07_01 | Sign a document - verify that user can sign a document themselves",""
"passed","Mon Jun 24 18:53:46 GMT 2024","Mon Jun 24 18:54:08 GMT 2024","21905","chromium","","Billing > Upsell plan","","","TC_14_56_01 | Verify successful upsell of users subscription Personal plan",""
"passed","Mon Jun 24 18:54:08 GMT 2024","Mon Jun 24 18:54:30 GMT 2024","21543","chromium","","","","","Verify that Email message received",""
"passed","Mon Jun 24 18:53:01 GMT 2024","Mon Jun 24 18:53:39 GMT 2024","38798","chromium","","Sign Document","","","TC_08_32_01 | Verify that user can create form",""
"passed","Mon Jun 24 18:52:14 GMT 2024","Mon Jun 24 18:52:51 GMT 2024","37102","chromium","","Folders","","","TC_06_24_01 | Verify the business user can delete folder",""
"passed","Mon Jun 24 18:53:39 GMT 2024","Mon Jun 24 18:54:07 GMT 2024","27870","chromium","","Settings: Edit signature","","","TC_13_51_01 | Verify that user can create Signature.",""
"passed","Mon Jun 24 18:52:51 GMT 2024","Mon Jun 24 18:53:39 GMT 2024","47639","chromium","","Templates","","","TC_07_31_01 | Verify that  the user can select Add to API",""
"passed","Mon Jun 24 18:50:30 GMT 2024","Mon Jun 24 18:51:25 GMT 2024","55408","chromium","","CreateDocument","","","TC_03_07_05 | Verify that user can sign a document themselves with Initial",""
"passed","Mon Jun 24 18:53:11 GMT 2024","Mon Jun 24 18:53:46 GMT 2024","35545","chromium","","Profile","","","TC_11_45_01 | Verify that User can change password",""
"passed","Mon Jun 24 18:54:08 GMT 2024","Mon Jun 24 18:54:16 GMT 2024","8026","chromium","","","","","Navigate to login page",""
"passed","Mon Jun 24 18:54:05 GMT 2024","Mon Jun 24 18:54:23 GMT 2024","18290","chromium","","Billing > Upsell plan","","","TC_14_56_01 | Verify successful upsell of users subscription Business plan",""
"passed","Mon Jun 24 18:51:38 GMT 2024","Mon Jun 24 18:52:23 GMT 2024","44779","chromium","","DocumentsType","","","TC_05_18_01 | Verify moving a document to a folder","To verify the process of moving a document into a folder."
"passed","Mon Jun 24 18:54:16 GMT 2024","Mon Jun 24 18:54:23 GMT 2024","6418","chromium","","Out of scope. Tests to maintain New User Creation.","","","Create Free User",""
"passed","Mon Jun 24 18:53:39 GMT 2024","Mon Jun 24 18:54:08 GMT 2024","28648","chromium","","Billing","","","TC_14_57_02 | Verify the ability to successfully downgrade subscription",""
"passed","Mon Jun 24 18:49:42 GMT 2024","Mon Jun 24 18:50:15 GMT 2024","32617","chromium","","Registration","","","TC_01_01_01 | Verify successful registration of Trial user","To verify that a Trial user can successfully register."
"passed","Mon Jun 24 18:49:43 GMT 2024","Mon Jun 24 18:50:09 GMT 2024","26875","chromium","","Registration > Personal User registration","","","TC_01_03_01 | Verify successful Personal User registration with Annually subscription",""
"passed","Mon Jun 24 18:53:39 GMT 2024","Mon Jun 24 18:54:05 GMT 2024","26152","chromium","","Create API key","","","TC_12_48_01_02 | Verify User can copy API key created by the ""Create API"" button in Table.",""
"passed","Mon Jun 24 18:49:42 GMT 2024","Mon Jun 24 18:50:10 GMT 2024","27518","chromium","","Registration > Personal User registration","","","TC_01_03_01 | Verify successful Personal User registration with Monthly subscription",""
"passed","Mon Jun 24 18:54:23 GMT 2024","Mon Jun 24 18:54:44 GMT 2024","21227","chromium","","Out of scope. Tests to maintain New User Creation.","","","Create Business User",""
"passed","Mon Jun 24 18:50:09 GMT 2024","Mon Jun 24 18:50:13 GMT 2024","3470","chromium","","Authorization","","","TC_02_05_01 | Verify successful login and the user directed to the sign page","Objective: To verify the process of logging a user into their account."
"passed","Mon Jun 24 18:50:15 GMT 2024","Mon Jun 24 18:51:05 GMT 2024","50303","chromium","","CreateDocument","","","TC_03_07_02 | Verify that the user who uploaded the document and Other Signer can sign it",""
"passed","Mon Jun 24 18:52:16 GMT 2024","Mon Jun 24 18:53:11 GMT 2024","55167","chromium","","CreateDocument","","","TC_03_07_06 | Verify that the user who uploaded the document and created a signature and Other Signer can sign it",""
