"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 25 19:56:46 GMT 2024","Tue Jun 25 19:57:41 GMT 2024","55111","chromium","","CreateDocument","","","TC_03_07_02 | Verify that the user who uploaded the document and Other Signer can sign it",""
"passed","Tue Jun 25 19:59:11 GMT 2024","Tue Jun 25 19:59:44 GMT 2024","32914","chromium","","Profile","","","TC_11_45_01 | Verify that User can change password","Objective: To verify that the User can change a password and login with a new password"
"passed","Tue Jun 25 20:00:44 GMT 2024","Tue Jun 25 20:00:46 GMT 2024","1954","chromium","","","","","Navigate to login page",""
"passed","Tue Jun 25 19:56:49 GMT 2024","Tue Jun 25 19:57:52 GMT 2024","63084","chromium","","CreateDocument","","","TC_03_07_05 | Verify that user can sign a document themselves with Initial",""
"passed","Tue Jun 25 20:00:12 GMT 2024","Tue Jun 25 20:00:44 GMT 2024","31298","chromium","","Settings: Edit signature","","","TC_13_51_01 | Verify that user can create Signature.",""
"passed","Tue Jun 25 19:58:38 GMT 2024","Tue Jun 25 19:59:11 GMT 2024","32626","chromium","","Folders","","","TC_06_23_01 | Rename folder",""
"passed","Tue Jun 25 20:00:46 GMT 2024","Tue Jun 25 20:00:51 GMT 2024","5450","chromium","","Out of scope. Tests to maintain New User Creation.","","","Create Free User",""
"passed","Tue Jun 25 20:00:26 GMT 2024","Tue Jun 25 20:01:21 GMT 2024","55540","chromium","","Billing","","","TC_14_54_01 | Attach/delete payment card","Objective: To verify the functionality of attaching a payment card through the settings-billing section and deleting a payment card through the Billing Portal."
"passed","Tue Jun 25 19:58:28 GMT 2024","Tue Jun 25 19:58:59 GMT 2024","31173","chromium","","Folders","","","TC_06_24_01 | Verify the business user can delete folder",""
"passed","Tue Jun 25 20:03:23 GMT 2024","Tue Jun 25 20:03:58 GMT 2024","34713","chromium","","Sign Document","","","TC_08_32_01 | Verify that user can create form",""
"passed","Tue Jun 25 19:56:04 GMT 2024","Tue Jun 25 19:56:35 GMT 2024","31064","chromium","","Registration","","","TC_01_02_01 | Verify successful registration of Free user","To verify that a Free user can successfully register."
"passed","Tue Jun 25 19:56:35 GMT 2024","Tue Jun 25 19:57:44 GMT 2024","69813","chromium","","CreateDocument","","","TC_03_07_06 | Verify user can create, sign, and send a document to another signer","Objective: To verify the process of creating, signing, and sending a document to another signer."
"passed","Tue Jun 25 19:56:31 GMT 2024","Tue Jun 25 19:56:46 GMT 2024","14999","chromium","","Authorization","","","TC_02_05_01 | Verify successful login and the user directed to the sign page","Objective: To verify the process of logging a user into their account."
"passed","Tue Jun 25 19:56:04 GMT 2024","Tue Jun 25 19:56:31 GMT 2024","27508","chromium","","Registration > Personal User registration","","","TC_01_03_01 | Verify successful Personal User registration with Annually subscription",""
"passed","Tue Jun 25 19:56:31 GMT 2024","Tue Jun 25 19:57:52 GMT 2024","80745","chromium","","CreateDocument","","","TC_03_07_01 | Sign a document - verify that user can sign a document themselves",""
"passed","Tue Jun 25 20:00:24 GMT 2024","Tue Jun 25 20:00:43 GMT 2024","19018","chromium","","Billing > Upsell plan","","","TC_14_56_01 | Verify successful upsell of users subscription Business plan",""
"passed","Tue Jun 25 19:57:41 GMT 2024","Tue Jun 25 19:58:15 GMT 2024","33724","chromium","","Sign Document","","","TC_04_11_02 | Verify custom signing order",""
"passed","Tue Jun 25 19:59:54 GMT 2024","Tue Jun 25 20:00:26 GMT 2024","32180","chromium","","Billing > Upsell plan","","","TC_14_56_01 | Verify successful upsell of users subscription Personal plan",""
"passed","Tue Jun 25 20:00:43 GMT 2024","Tue Jun 25 20:01:05 GMT 2024","21957","chromium","","","","","Verify that Email message received",""
"passed","Tue Jun 25 19:57:44 GMT 2024","Tue Jun 25 19:58:28 GMT 2024","43588","chromium","","Sign Document","","","TC_04_14_01 | Verify adding users who can view the document",""
"passed","Tue Jun 25 19:59:44 GMT 2024","Tue Jun 25 20:00:24 GMT 2024","39867","chromium","","Billing","","","TC_14_57_02 | Verify the ability to successfully downgrade subscription",""
"passed","Tue Jun 25 19:58:39 GMT 2024","Tue Jun 25 19:59:18 GMT 2024","38954","chromium","","Templates","","","TC_07_27_01 | Verify that user can create a template",""
"passed","Tue Jun 25 19:58:15 GMT 2024","Tue Jun 25 19:58:38 GMT 2024","23398","chromium","","Folders","","","TC_06_22_01 | Verify the business user can create folder",""
"passed","Tue Jun 25 19:59:18 GMT 2024","Tue Jun 25 19:59:42 GMT 2024","24380","chromium","","Create API key","","","TC_12_48_01_01 | Verify User can copy API key created by the ""Create API"" button on the right.",""
"passed","Tue Jun 25 19:56:04 GMT 2024","Tue Jun 25 19:56:49 GMT 2024","45413","chromium","","Registration","","","TC_01_01_01 | Verify successful registration of Trial user","To verify that a Trial user can successfully register."
"passed","Tue Jun 25 20:00:51 GMT 2024","Tue Jun 25 20:01:12 GMT 2024","20636","chromium","","Out of scope. Tests to maintain New User Creation.","","","Create Business User",""
"passed","Tue Jun 25 19:57:52 GMT 2024","Tue Jun 25 19:58:39 GMT 2024","46522","chromium","","DocumentsType","","","TC_05_18_01 | Verify moving a document to a folder","To verify the process of moving a document into a folder."
"passed","Tue Jun 25 19:56:04 GMT 2024","Tue Jun 25 19:56:31 GMT 2024","27632","chromium","","Registration > Personal User registration","","","TC_01_03_01 | Verify successful Personal User registration with Monthly subscription",""
"passed","Tue Jun 25 19:59:30 GMT 2024","Tue Jun 25 19:59:54 GMT 2024","23540","chromium","","Create API key","","","TC_12_48_01_02 | Verify User can copy API key created by the ""Create API"" button in Table.",""
"passed","Tue Jun 25 19:58:43 GMT 2024","Tue Jun 25 19:59:30 GMT 2024","46688","chromium","","Templates","","","TC_07_31_01 | Verify that  the user can select Add to API","Objective: To verify the process of add template to API."
"passed","Tue Jun 25 19:57:52 GMT 2024","Tue Jun 25 19:58:43 GMT 2024","51420","chromium","","DocumentsType","","","TC_05_21_01 | Verify that button ""Edit&Resend"" is active",""
