"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 02 23:29:04 GMT 2024","Tue Jul 02 23:30:06 GMT 2024","61547","chromium","","CreateDocument","","","TC_03_07_01 | Sign a document - verify that user can sign a document themselves","Objective: To verify the process of creating and signing a document"
"passed","Tue Jul 02 23:41:44 GMT 2024","Tue Jul 02 23:42:40 GMT 2024","55709","chromium","","DocumentsType","","","TC_05_17_01 | Share document","Objective: To verify that the document can be Share."
"passed","Tue Jul 02 23:36:35 GMT 2024","Tue Jul 02 23:37:19 GMT 2024","43417","chromium","","Sign Document","","","TC_04_13_01 | Verify the document's expiration date","Objective: Verify that changing the document status to ""expired""(database) updates the front-end display"
"passed","Tue Jul 02 23:49:21 GMT 2024","Tue Jul 02 23:50:07 GMT 2024","45589","chromium","","Templates","","","TC_07_29_01 | Verify that the user can delete the template","Objective: Verify that the user can successfully delete a template."
"passed","Tue Jul 02 23:59:19 GMT 2024","Tue Jul 02 23:59:52 GMT 2024","33085","chromium","","Profile","","","TC_11_45_01 | Verify that User can change password","Objective: To verify that the User can change a password and login with a new password"
"passed","Tue Jul 02 23:29:01 GMT 2024","Tue Jul 02 23:29:04 GMT 2024","2949","chromium","","Authorization","","","TC_02_05_01 | Verify successful login and the user directed to the sign page","Objective: To verify the process of logging a user into their account."
"passed","Tue Jul 02 23:39:27 GMT 2024","Tue Jul 02 23:40:10 GMT 2024","42741","chromium","","DocumentsType","","","TC_05_18_01 | Verify moving a document to a folder","To verify the process of moving a document into a folder."
"passed","Tue Jul 02 23:31:33 GMT 2024","Tue Jul 02 23:32:13 GMT 2024","39573","chromium","","CreateDocument","","","TC_03_07_02 | Verify that the user who uploaded the document and Other Signer can sign it","Objective: To verify the process of creating, signing, and sending a document to another signer."
"passed","Wed Jul 03 00:00:44 GMT 2024","Wed Jul 03 00:01:20 GMT 2024","36592","chromium","","Profile","","","TC_11_44_01 | Verify User can change email","Objective: To verify that the User can change a email."
"passed","Tue Jul 02 23:46:29 GMT 2024","Tue Jul 02 23:47:05 GMT 2024","35802","chromium","","Templates","","","TC_07_27_01 | Verify that user can create a template","Objective: To verify that the user can create a new template in the system successfully. This includes ensuring that all required fields are completed correctly, the template is saved, and it is accessible for future use."
"passed","Tue Jul 02 23:59:52 GMT 2024","Wed Jul 03 00:00:44 GMT 2024","51267","chromium","","Profile","","","TC_11_47_01 | Verify that user can delete account","Objective: To verify that the User can delete account"
"passed","Tue Jul 02 23:28:00 GMT 2024","Tue Jul 02 23:28:19 GMT 2024","18391","chromium","","Registration","","","TC_01_02_01 | Verify successful registration of Free user","To verify that a Free user can successfully register."
"passed","Wed Jul 03 00:08:57 GMT 2024","Wed Jul 03 00:09:17 GMT 2024","20368","chromium","","Out of scope. Tests to maintain New User Creation.","","","Create Business User",""
"passed","Tue Jul 02 23:32:13 GMT 2024","Tue Jul 02 23:33:02 GMT 2024","48952","chromium","","CreateDocument","","","TC_03_07_05 | Verify that user can sign a document themselves with Initial","Objective: Verify that user can sign a document themselves with Initial"
"passed","Wed Jul 03 00:03:13 GMT 2024","Wed Jul 03 00:03:39 GMT 2024","25745","chromium","","API key","","","TC_12_49_01 | Purchase Platinum API plan","Objective: Verify that the user can successfully purchase an API plan"
"passed","Tue Jul 02 23:33:02 GMT 2024","Tue Jul 02 23:33:33 GMT 2024","31516","chromium","","Sign Document","","","TC_04_11_01 | Verify custom signing order","To verify custom signing order"
"passed","Tue Jul 02 23:43:42 GMT 2024","Tue Jul 02 23:44:12 GMT 2024","29555","chromium","","Folders","","","TC_06_24_01 | Verify the business user can delete folder","Objective: To verify the user can delete the folder"
"passed","Tue Jul 02 23:50:42 GMT 2024","Tue Jul 02 23:51:26 GMT 2024","43884","chromium","","Forms","","","TC_08_35_01 | Verify that user can duplicate form","Verify that user can duplicate form"
"passed","Wed Jul 03 00:04:53 GMT 2024","Wed Jul 03 00:05:18 GMT 2024","24879","chromium","","Settings: Edit signature","","","TC_13_52_01 | Verify that user can edit Signature.","Verify that user can delete our Signature."
"passed","Tue Jul 02 23:37:19 GMT 2024","Tue Jul 02 23:37:54 GMT 2024","34742","chromium","","Sign Document","","","TC_04_11_02 | Verify custom signing order between others customers","To verify custom signing order between others customers"
"passed","Tue Jul 02 23:28:19 GMT 2024","Tue Jul 02 23:28:40 GMT 2024","21212","chromium","","Registration","","","TC_01_03_01 | Verify successful registration of Personal user with Monthly subscription","To verify that a Personal user can successfully register."
"passed","Tue Jul 02 23:47:05 GMT 2024","Tue Jul 02 23:47:44 GMT 2024","39102","chromium","","Templates","","","TC_07_31_01 | Verify that  the user can select Add to API","Objective: To verify the process of add template to API."
"passed","Wed Jul 03 00:06:21 GMT 2024","Wed Jul 03 00:07:13 GMT 2024","52083","chromium","","Billing","","","TC_14_54_01 | Attach/delete payment card","Objective: To verify the functionality of attaching a payment card through the settings-billing section and deleting a payment card through the Billing Portal."
"passed","Tue Jul 02 23:52:10 GMT 2024","Tue Jul 02 23:53:04 GMT 2024","53488","chromium","","Forms","","","TC_08_34_01 | Verify that user can delete form","Verify that user can delete form"
"passed","Wed Jul 03 00:04:30 GMT 2024","Wed Jul 03 00:04:53 GMT 2024","23044","chromium","","Settings: Edit signature","","","TC_13_53_01 | Verify that user can delete Signature.","Verify that user can delete our Signature."
"passed","Wed Jul 03 00:08:50 GMT 2024","Wed Jul 03 00:08:57 GMT 2024","6930","chromium","","Out of scope. Tests to maintain New User Creation.","","","Create Free User",""
"passed","Tue Jul 02 23:33:33 GMT 2024","Tue Jul 02 23:35:00 GMT 2024","86422","chromium","","Sign Document","","","TC_04_14_01 | Verify adding users who can view the document","To verify the adding viewers / adding users who can view the document."
"passed","Tue Jul 02 23:35:00 GMT 2024","Tue Jul 02 23:35:54 GMT 2024","54748","chromium","","Sign Document","","","TC_04_10_01 | Verify sign document as myself","Objective: To verify sign document as myself"
"passed","Wed Jul 03 00:04:05 GMT 2024","Wed Jul 03 00:04:30 GMT 2024","25273","chromium","","Settings: Edit signature","","","TC_13_51_01 | Verify that user can create Signature","Verify that the user can create a Signature."
"passed","Tue Jul 02 23:58:32 GMT 2024","Tue Jul 02 23:58:55 GMT 2024","23154","chromium","","Company","","","TC_10_43_01 | Verify that the business user can fill company's form","To verify the process of filling company form."
"passed","Tue Jul 02 23:53:04 GMT 2024","Tue Jul 02 23:54:16 GMT 2024","72634","chromium","","Forms","","","TC_08_33_01 | Verify that user can edit form",""
"passed","Wed Jul 03 00:01:20 GMT 2024","Wed Jul 03 00:01:52 GMT 2024","31782","chromium","","Profile","","","TC_11_46_03 | Verify user can enabling, disabling checkboxes","Objective: To verify that the User can enabling, disabling checkboxes"
