"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"Setting","Billing","","0","0","1","0","0"
"","","","0","0","16","3","0"
"Templates","","","0","0","2","0","0"
"Settings: Company","","","0","0","1","0","0"
"Registration","","","0","0","4","0","0"
"Profile","","","0","0","2","0","0"
"Documents (typed)","","","0","0","1","0","0"
"Documents","","","0","0","2","0","0"
"Authorization","","","0","0","1","0","0"
"Create Document","","","0","0","1","0","0"
