"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 25 15:58:17 GMT 2024","Tue Jun 25 15:59:02 GMT 2024","45128","chromium","","DocumentsType","","","TC_05_18_01 | Verify moving a document to a folder","To verify the process of moving a document into a folder."
"passed","Tue Jun 25 15:59:01 GMT 2024","Tue Jun 25 15:59:39 GMT 2024","37972","chromium","","Folders","","","TC_06_24_01 | Verify the business user can delete folder",""
"passed","Tue Jun 25 16:01:21 GMT 2024","Tue Jun 25 16:01:53 GMT 2024","32093","chromium","","Profile","","","TC_11_45_01 | Verify that User can change password","Objective: To verify that the User can change a password and login with a new password"
"passed","Tue Jun 25 15:56:59 GMT 2024","Tue Jun 25 15:58:06 GMT 2024","67140","chromium","","CreateDocument","","","TC_03_07_06 | Verify user can create, sign, and send a document to another signer","Objective: To verify the process of creating, signing, and sending a document to another signer."
"passed","Tue Jun 25 15:56:26 GMT 2024","Tue Jun 25 15:56:59 GMT 2024","32661","chromium","","Registration","","","TC_01_02_01 | Verify successful registration of Free user","To verify that a Free user can successfully register."
"passed","Tue Jun 25 16:01:01 GMT 2024","Tue Jun 25 16:01:18 GMT 2024","17099","chromium","","Billing > Upsell plan","","","TC_14_56_01 | Verify successful upsell of users subscription Business plan",""
"passed","Tue Jun 25 15:59:02 GMT 2024","Tue Jun 25 15:59:36 GMT 2024","34379","chromium","","Folders","","","TC_06_23_01 | Rename folder",""
"passed","Tue Jun 25 15:59:14 GMT 2024","Tue Jun 25 15:59:50 GMT 2024","35257","chromium","","Templates","","","TC_07_27_01 | Verify that user can create a template",""
"passed","Tue Jun 25 15:56:58 GMT 2024","Tue Jun 25 15:58:14 GMT 2024","75960","chromium","","CreateDocument","","","TC_03_07_01 | Sign a document - verify that user can sign a document themselves",""
"passed","Tue Jun 25 16:01:54 GMT 2024","Tue Jun 25 16:02:26 GMT 2024","31868","chromium","","Sign Document","","","TC_08_32_01 | Verify that user can create form",""
"passed","Tue Jun 25 16:01:04 GMT 2024","Tue Jun 25 16:02:01 GMT 2024","57167","chromium","","Billing","","","TC_14_54_01 | Attach/delete payment card","Objective: To verify the functionality of attaching a payment card through the settings-billing section and deleting a payment card through the Billing Portal."
"passed","Tue Jun 25 16:00:11 GMT 2024","Tue Jun 25 16:00:38 GMT 2024","26528","chromium","","Create API key","","","TC_12_48_01_02 | Verify User can copy API key created by the ""Create API"" button in Table.",""
"passed","Tue Jun 25 16:01:40 GMT 2024","Tue Jun 25 16:01:48 GMT 2024","8143","chromium","","","","","Navigate to login page",""
"passed","Tue Jun 25 15:56:26 GMT 2024","Tue Jun 25 15:56:58 GMT 2024","32156","chromium","","Registration > Personal User registration","","","TC_01_03_01 | Verify successful Personal User registration with Annually subscription",""
"passed","Tue Jun 25 16:00:46 GMT 2024","Tue Jun 25 16:01:04 GMT 2024","17754","chromium","","Billing > Upsell plan","","","TC_14_56_01 | Verify successful upsell of users subscription Personal plan",""
"passed","Tue Jun 25 15:59:24 GMT 2024","Tue Jun 25 16:00:11 GMT 2024","47035","chromium","","Templates","","","TC_07_31_01 | Verify that  the user can select Add to API",""
"passed","Tue Jun 25 15:57:14 GMT 2024","Tue Jun 25 15:58:09 GMT 2024","54996","chromium","","CreateDocument","","","TC_03_07_02 | Verify that the user who uploaded the document and Other Signer can sign it",""
